40540	40540
40540	40540
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
558016	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
271108	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
271108	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
271108	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
46015	271108
107806	107806
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224308	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
243232	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
593117	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
243232	224325
523849	224325
224325	224325
224325	224325
224325	224325
187420	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
330779	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
243232	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
243232	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
572546	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
2	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
9541	224325
224325	224325
224325	224325
224325	224325
224325	224325
186497	224325
591001	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
243232	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
28890	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
131567	224325
224325	224325
243274	224325
224325	224325
224325	224325
224325	224325
224308	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
272562	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
336407	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
286	224325
224325	224325
42879	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224308	224325
224325	224325
224325	224325
224325	224325
224325	224325
243232	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
224325	224325
71421	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
715	272843
71421	272843
71421	272843
272843	272843
272843	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
272843	272843
272843	272843
71421	272843
71421	272843
71421	272843
272843	272843
83333	272843
71421	272843
71421	272843
71421	272843
272843	272843
272843	272843
272843	272843
71421	272843
71421	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
272843	272843
71421	272843
272843	272843
71421	272843
71421	272843
712	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
543	272843
272843	272843
272843	272843
71421	272843
71421	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
712	272843
272843	272843
71421	272843
71421	272843
272843	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
233412	272843
272843	272843
71421	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
71421	272843
272843	272843
228400	272843
170187	272843
71421	272843
272843	272843
44689	272843
71421	272843
1236	272843
71421	272843
71421	272843
272843	272843
272843	272843
272843	272843
272843	272843
218491	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
71421	272843
562	272843
712	272843
272843	272843
272843	272843
71421	272843
71421	272843
71421	272843
543	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
272843	272843
71421	272843
272843	272843
71421	272843
71421	272843
727	272843
71421	272843
83333	272843
71421	272843
71421	272843
71421	272843
71421	272843
712	272843
71421	272843
712	272843
71421	272843
71421	272843
71421	272843
272843	272843
712	272843
272843	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
272843	272843
71421	272843
71421	272843
71421	272843
562	272843
71421	272843
272843	272843
543	272843
71421	272843
272843	272843
308872	272843
272843	272843
272843	272843
712	272843
71421	272843
272843	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
71421	272843
272843	272843
71421	272843
71421	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
83333	272843
71421	272843
562	272843
224308	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
71421	272843
272843	272843
272843	272843
634503	272843
272843	272843
71421	272843
71421	272843
272843	272843
727	272843
228400	272843
71421	272843
272843	272843
83333	272843
71421	272843
712	272843
272843	272843
272843	272843
272843	272843
272843	272843
99287	272843
272843	272843
