1502	186497	131567	8	8
186497	186497	186497	0	0
523849	186497	2259	3	3
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
2260	186497	2260	0	2
523849	186497	2259	3	3
272844	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
224308	186497	131567	11	8
2260	186497	2260	0	2
83333	186497	131567	8	8
523849	186497	2259	3	3
186497	186497	186497	0	0
186497	186497	186497	0	0
2264	186497	2259	2	3
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
2259	186497	2259	0	3
2260	186497	2260	0	2
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
70601	186497	2260	2	2
69014	186497	2259	3	3
186497	186497	186497	0	0
186497	186497	186497	0	0
2260	186497	2260	0	2
2260	186497	2260	0	2
186497	186497	186497	0	0
70601	186497	2260	2	2
70601	186497	2260	2	2
70601	186497	2260	2	2
186497	186497	186497	0	0
70601	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
272844	186497	2260	2	2
186497	186497	186497	0	0
272844	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
272844	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
70601	186497	2260	2	2
186497	186497	186497	0	0
2260	186497	2260	0	2
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
70601	186497	2260	2	2
2260	186497	2260	0	2
186497	186497	186497	0	0
272844	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
272844	186497	2260	2	2
70601	186497	2260	2	2
186497	186497	186497	0	0
272844	186497	2260	2	2
186497	186497	186497	0	0
70601	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
2264	186497	2259	2	3
70601	186497	2260	2	2
186497	186497	186497	0	0
272844	186497	2260	2	2
186497	186497	186497	0	0
523849	186497	2259	3	3
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
243232	186497	28890	6	6
131567	186497	131567	0	8
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
243232	186497	28890	6	6
186497	186497	186497	0	0
523849	186497	2259	3	3
272844	186497	2260	2	2
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
69014	186497	2259	3	3
243232	186497	28890	6	6
186497	186497	186497	0	0
186497	186497	186497	0	0
186497	186497	186497	0	0
