1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
28883	272626	1	3	10
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
1239	272626	1239	0	6
201174	233413	201174	0	7
201174	233413	201174	0	7
1224	233413	2	1	9
1224	233413	2	1	9
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
1224	233413	2	1	9
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
28890	233413	131567	2	10
1224	233413	2	1	9
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
201174	233413	201174	0	7
1224	430066	1224	0	6
1239	430066	2	2	7
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
40117	430066	2	1	7
1224	430066	1224	0	6
1239	430066	2	2	7
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
1224	430066	1224	0	6
203682	262698	2	2	8
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
203682	262698	2	2	8
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
203682	262698	2	2	8
28890	262698	131567	2	9
1224	262698	1224	0	7
1224	262698	1224	0	7
203682	262698	2	2	8
28890	262698	131567	2	9
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
201174	262698	2	2	8
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	262698	1224	0	7
1224	483179	1224	0	6
1224	483179	1224	0	6
201174	483179	2	2	7
1224	483179	1224	0	6
554915	483179	131567	2	8
201174	483179	2	2	7
1224	483179	1224	0	6
1224	483179	1224	0	6
201174	483179	2	2	7
1224	483179	1224	0	6
1224	483179	1224	0	6
1239	483179	2	2	7
201174	483179	2	2	7
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
201174	483179	2	2	7
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	483179	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
33154	444178	131567	2	8
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1117	444178	2	2	7
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
33154	444178	131567	2	8
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
1224	444178	1224	0	6
33154	470137	131567	2	9
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
33154	470137	131567	2	9
1224	470137	1224	0	7
33154	470137	131567	2	9
28890	470137	131567	2	9
1224	470137	1224	0	7
1239	470137	2	2	8
2	470137	2	0	8
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
2	470137	2	0	8
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	470137	1224	0	7
1224	439375	1224	0	6
1224	439375	1224	0	6
2	439375	2	0	7
1239	439375	2	2	7
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	439375	1224	0	6
2	439375	2	0	7
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	439375	1224	0	6
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	336407	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
1224	272944	1224	0	8
