1239	1578	1239	0	4
1239	1578	1239	0	4
1224	776	1224	0	4
1224	776	1224	0	4
1224	482	1224	0	4
1224	482	1224	0	4
1224	188905	1224	0	4
1224	188905	1224	0	4
1224	188905	1224	0	4
1224	286	1224	0	4
1224	286	1224	0	4
1224	286	1224	0	4
1224	262	1224	0	4
1224	262	1224	0	4
1224	262	1224	0	4
1224	32008	1224	0	4
1224	32008	1224	0	4
1224	32008	1224	0	4
1224	32008	1224	0	4
1224	204037	1224	0	4
1224	204037	1224	0	4
1239	1485	1239	0	4
1239	1485	1239	0	4
1239	1485	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
1239	1386	1239	0	4
68336	237	68336	0	5
68336	237	68336	0	5
1224	551	1224	0	4
1224	551	1224	0	4
1224	551	1224	0	4
201174	1883	201174	0	4
201174	1883	201174	0	4
201174	1883	201174	0	4
201174	1883	201174	0	4
201174	1883	201174	0	4
201174	1883	201174	0	4
1239	1578	1239	0	4
1239	1578	1239	0	4
200783	2713	200783	0	4
200783	2713	200783	0	4
200783	2713	200783	0	4
200783	2713	200783	0	4
200783	2713	200783	0	4
200783	2713	200783	0	4
1224	561	1224	0	4
1224	561	1224	0	4
1239	1301	1239	0	4
1239	1301	1239	0	4
1239	1301	1239	0	4
1239	1301	1239	0	4
203691	171	203691	0	4
203691	171	203691	0	4
1239	1730	1239	0	4
1239	1730	1239	0	4
200795	61434	200795	0	4
200795	61434	200795	0	4
200795	61434	200795	0	4
1239	1279	1239	0	4
1239	1279	1239	0	4
1239	1279	1239	0	4
1224	1081	1224	0	4
1224	1081	1224	0	4
1224	1081	1224	0	4
1117	1205	1117	0	3
1117	1205	1117	0	3
1117	1205	1117	0	3
1224	2370	1224	0	4
1224	2370	1224	0	4
1239	32067	2	2	5
1239	32067	2	2	5
51290	810	
