40540	40540	40540	0	0
40540	40540	40540	0	0
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
558016	271108	558016	0	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
271108	271108	271108	0	0
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
271108	271108	271108	0	0
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
271108	271108	271108	0	0
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
46015	271108	558016	2	1
107806	107806	107806	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224308	224325	131567	11	8
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
243232	224325	28890	6	6
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
593117	224325	28890	6	6
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
243232	224325	28890	6	6
523849	224325	28890	6	6
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
187420	224325	28890	6	6
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
330779	224325	2157	8	7
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
243232	224325	28890	6	6
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
243232	224325	28890	6	6
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
224325	224325	224325	0	0
