18976372	186497
20088899	188937
20806542	273068
21240774	190486
29839769	227941
49473688	283165
51598263	290434
57238731	254945
58036263	196627
62288991	262698
71064581	259536
73539706	264198
74310614	300269
83718394	271848
85057280	322098
86738724	106370
90960990	362948
91791369	318161
108885074	243273
109946640	382638
113460149	205914
113952711	64471
116329799	355277
116871422	386043
119025018	367928
119960487	290340
126432613	164757
139472888	160491
146337175	114615
147668652	216389
147673035	345073
150002608	435590
150014892	290402
150400439	419665
153002879	404589
154173617	360105
154684518	326423
156978331	418127
157827862	392021
162418099	349746
162960844	227882
167626225	484022
170746450	426355
172034917	43989
187476514	360910
189345558	290315
222053117	316067
222098974	309803
222523302	480224
225629872	66084
227826411	427317
